"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"ALYA","Alithya Group inc.","2.76","$133.6M","n/a","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/alya",
"ALJJ","ALJ Regional Holdings, Inc.","1.85","$70.35M","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/aljj",
"ALKS","Alkermes plc","32.57","$5.06B","1991","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/alks",
"ALLK","Allakos Inc.","35.16","$1.48B","2018","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/allk",
"Y","Alleghany Corporation","634.43","$9.41B","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/y",
"ATI","Allegheny Technologies Incorporated","28.69","$3.61B","n/a","Basic Industries","Steel/Iron Ore","https://www.nasdaq.com/symbol/ati",
"ABTX","Allegiance Bancshares, Inc.","38.6","$842.52M","2015","Finance","Major Banks","https://www.nasdaq.com/symbol/abtx",
"ALGT","Allegiant Travel Company","137.02","$2.21B","2006","Transportation","Air Freight/Delivery Services","https://www.nasdaq.com/symbol/algt",
"ALLE","Allegion plc","88.23","$8.39B","2013","Consumer Services","Diversified Commercial Services","https://www.nasdaq.com/symbol/alle",
"ALGR","Allegro Merger Corp.","9.88","$188.31M","2018","Finance","Business Services","https://www.nasdaq.com/symbol/algr",
"ALGRR","Allegro Merger Corp.","0.299","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/algrr",
"ALGRU","Allegro Merger Corp.","10.44","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/algru",
"ALGRW","Allegro Merger Corp.","0.28","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/algrw",
"ALNA","Allena Pharmaceuticals, Inc.","6.16","$127.89M","2017","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/alna",
"AGN","Allergan plc.","136.6","$46.07B","2013","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/agn",
"ALE","Allete, Inc.","81.33","$4.18B","n/a","Public Utilities","Power Generation","https://www.nasdaq.com/symbol/ale",
"AKP","Alliance California Municipal Income Fund Inc","14.48","$123.87M","2002","n/a","n/a","https://www.nasdaq.com/symbol/akp",
"ADS","Alliance Data Systems Corporation","171.05","$9.32B","2001","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/ads",
"AFB","Alliance National Municipal Income Fund Inc","12.85","$369.37M","2002","n/a","n/a","https://www.nasdaq.com/symbol/afb",
"ARLP","Alliance Resource Partners, L.P.","18.96","$2.43B","1999","Energy","Coal Mining","https://www.nasdaq.com/symbol/arlp",
"AWF","Alliance World Dollar Government Fund II","11.48","$989.92M","1993","n/a","n/a","https://www.nasdaq.com/symbol/awf",
"AB","AllianceBernstein Holding L.P.","30.47","$2.93B","n/a","Finance","Investment Managers","https://www.nasdaq.com/symbol/ab",
"LNT","Alliant Energy Corporation","45.63","$10.77B","n/a","Public Utilities","Power Generation","https://www.nasdaq.com/symbol/lnt",
"CBH","AllianzGI Convertible & Income 2024 Target Term Fund","8.98","$163.95M","2017","n/a","n/a","https://www.nasdaq.com/symbol/cbh",
"NCV","AllianzGI Convertible & Income Fund","6.39","$572.63M","2003","n/a","n/a","https://www.nasdaq.com/symbol/ncv",
"NCV^A","AllianzGI Convertible & Income Fund","24.8501","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ncv^a",
"NCZ","AllianzGI Convertible & Income Fund II","5.52","$417.22M","2003","n/a","n/a","https://www.nasdaq.com/symbol/ncz",
"NCZ^A","AllianzGI Convertible & Income Fund II","23.95","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ncz^a",
"ACV","AllianzGI Diversified Income & Convertible Fund","21.87","$225.51M","2015","n/a","n/a","https://www.nasdaq.com/symbol/acv",
"NIE","AllianzGI Equity & Convertible Income Fund","21.01","$582.17M","2007","n/a","n/a","https://www.nasdaq.com/symbol/nie",
"NFJ","AllianzGI NFJ Dividend, Interest & Premium Strategy Fund","12.2","$1.16B","2005","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/nfj",
"AHPI","Allied Healthcare Products, Inc.","1.9","$7.63M","1992","Health Care","Industrial Specialties","https://www.nasdaq.com/symbol/ahpi",
"AMOT","Allied Motion Technologies, Inc.","42.47","$402.46M","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/amot",
"ALQA","Alliqua BioMedical, Inc.","2.27","$11.36M","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/alqa",
"ALSN","Allison Transmission Holdings, Inc.","49.64","$6.44B","2012","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/alsn",
"ALLO","Allogene Therapeutics, Inc.","30.68","$3.73B","2018","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/allo",
"ALLT","Allot Ltd.","7.39","$250.49M","2006","Technology","Computer Communications Equipment","https://www.nasdaq.com/symbol/allt",
"MDRX","Allscripts Healthcare Solutions, Inc.","11.94","$2.09B","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/mdrx",
"ALL","Allstate Corporation (The)","94.63","$31.41B","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/all",
"ALL^A","Allstate Corporation (The)","25.12","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/all^a",
"ALL^B","Allstate Corporation (The)","25.03","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/all^b",
"ALL^D","Allstate Corporation (The)","25.51","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/all^d",
"ALL^E","Allstate Corporation (The)","25.3","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/all^e",
"ALL^F","Allstate Corporation (The)","25.82","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/all^f",
"ALL^G","Allstate Corporation (The)","25","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/all^g",
"ALLY","Ally Financial Inc.","27.01","$10.94B","2014","Finance","Major Banks","https://www.nasdaq.com/symbol/ally",
"ALLY^A","Ally Financial Inc.","25.92","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ally^a",
"AAU","Almaden Minerals, Ltd.","0.7259","$81.1M","2015","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/aau",
"ALNY","Alnylam Pharmaceuticals, Inc.","76.21","$8.09B","2004","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/alny",
"AOSL","Alpha and Omega Semiconductor Limited","11.39","$272.68M","2010","Technology","Semiconductors","https://www.nasdaq.com/symbol/aosl",
"APT","Alpha Pro Tech, Ltd.","3.88","$52.88M","n/a","Health Care","Industrial Specialties","https://www.nasdaq.com/symbol/apt",
"GOOG","Alphabet Inc.","1096.97","$762.6B","2004","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/goog",
"GOOGL","Alphabet Inc.","1104.21","$767.63B","n/a","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/googl",
"SMCP","AlphaMark Actively Managed Small Cap ETF","23.9399","$23.94M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/smcp",
"ATEC","Alphatec Holdings, Inc.","1.42","$61.36M","2006","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/atec",
"ALPN","Alpine Immune Sciences, Inc.","6","$111.37M","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/alpn",
"AMR","Alta Mesa Resources, Inc.","0.9211","$350.83M","2017","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/amr",
"AMRWW","Alta Mesa Resources, Inc.","0.1","n/a","2017","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/amrww",
"AABA","Altaba Inc.","69.84","$42.09B","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/aaba",
"ALTR","Altair Engineering Inc.","33.55","$2.36B","2017","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/altr",
"AYX","Alteryx, Inc.","71.94","$4.42B","2017","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/ayx",
"ATUS","Altice USA, Inc.","21.03","$15.04B","2017","Consumer Services","Television Services","https://www.nasdaq.com/symbol/atus",
"ALT","Altimmune, Inc.","2.79","$24.43M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/alt",
"AAMC","Altisource Asset Management Corp","35","$57.15M","n/a","Finance","Real Estate","https://www.nasdaq.com/symbol/aamc",
"ASPS","Altisource Portfolio Solutions S.A.","24.09","$401.68M","n/a","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/asps",
"AIMC","Altra Industrial Motion Corp.","33.58","$2.16B","2006","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/aimc",
"MO","Altria Group","50.37","$94.4B","n/a","Consumer Non-Durables","Farming/Seeds/Milling","https://www.nasdaq.com/symbol/mo",
"ALTM","Altus Midstream Company","8.11","$2.64B","2017","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/altm",
"ACH","Aluminum Corporation of China Limited","9.5","$5.66B","2001","Basic Industries","Aluminum","https://www.nasdaq.com/symbol/ach",
"AMAG","AMAG Pharmaceuticals, Inc.","15.33","$530.52M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/amag",
"AMAL","Amalgamated Bank","18.3","$581.42M","2018","Consumer Non-Durables","Textiles","https://www.nasdaq.com/symbol/amal",
"AMRN","Amarin Corporation plc","17.43","$5.69B","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/amrn",
"AMRK","A-Mark Precious Metals, Inc.","12.6403","$88.88M","n/a","Basic Industries","Other Specialty Stores","https://www.nasdaq.com/symbol/amrk",
"AMZN","Amazon.com, Inc.","1619.44","$795.47B","1997","Consumer Services","Catalog/Specialty Distribution","https://www.nasdaq.com/symbol/amzn",
"AMBC","Ambac Financial Group, Inc.","19.87","$900.83M","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/ambc",
"AMBCW","Ambac Financial Group, Inc.","9.65","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/ambcw",
"AMBA","Ambarella, Inc.","39.7","$1.27B","2012","Technology","Semiconductors","https://www.nasdaq.com/symbol/amba",
"AMBR","Amber Road, Inc.","9.5","$264.49M","2014","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/ambr",
"ABEV","Ambev S.A.","4.87","$76.56B","2013","Consumer Non-Durables","Beverages (Production/Distribution)","https://www.nasdaq.com/symbol/abev",
"AMBO","Ambow Education Holding Ltd.","6.3","$135.91M","n/a","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/ambo",
"AMC","AMC Entertainment Holdings, Inc.","13.7","$1.42B","2013","Consumer Services","Movies/Entertainment","https://www.nasdaq.com/symbol/amc",
"AMCX","AMC Networks Inc.","63.74","$3.6B","n/a","Consumer Services","Television Services","https://www.nasdaq.com/symbol/amcx",
"AMCI","AMCI Acquisition Corp.","9.85","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/amci",
"AMCIU","AMCI Acquisition Corp.","10.03","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/amciu",
"AMCIW","AMCI Acquisition Corp.","0.29","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/amciw",
"DIT","AMCON Distributing Company","88.96","$54.91M","n/a","Consumer Non-Durables","Food Distributors","https://www.nasdaq.com/symbol/dit",
"DOX","Amdocs Limited","56.39","$7.87B","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/dox",
"AMED","Amedisys Inc","126.73","$4.04B","n/a","Health Care","Medical/Nursing Services","https://www.nasdaq.com/symbol/amed",
"UHAL","Amerco","384.17","$7.53B","n/a","Consumer Services","Rental/Leasing Companies","https://www.nasdaq.com/symbol/uhal",
"AEE","Ameren Corporation","71.2","$17.39B","n/a","Public Utilities","Power Generation","https://www.nasdaq.com/symbol/aee",
"AMRC","Ameresco, Inc.","16.56","$761.37M","2010","Basic Industries","Engineering & Construction","https://www.nasdaq.com/symbol/amrc",
"AMRH","Ameri Holdings, Inc.","0.3199","$12.67M","n/a","Technology","Semiconductors","https://www.nasdaq.com/symbol/amrh",
"AMRHW","Ameri Holdings, Inc.","0.0614","n/a","n/a","Technology","Semiconductors","https://www.nasdaq.com/symbol/amrhw",
"ATAX","America First Multifamily Investors, L.P.","6.7","$405.49M","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/atax",
"AMOV","America Movil, S.A.B. de C.V.","15","$49.52B","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/amov",
"AMOV","America Movil, S.A.B. de C.V.","15","$49.52B","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/amov",
"AMX","America Movil, S.A.B. de C.V.","15.06","$49.72B","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/amx",
"AAL","American Airlines Group, Inc.","34.98","$16.72B","n/a","Transportation","Air Freight/Delivery Services","https://www.nasdaq.com/symbol/aal",
"AAT","American Assets Trust, Inc.","43.56","$2.06B","2011","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/aat",
"AXL","American Axle & Manufacturing Holdings, Inc.","16.52","$1.85B","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/axl",
"ACC","American Campus Communities Inc","44.97","$6.16B","2004","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/acc",
"AEO","American Eagle Outfitters, Inc.","19.66","$3.47B","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","https://www.nasdaq.com/symbol/aeo",
"AEP","American Electric Power Company, Inc.","81.15","$40.02B","n/a","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/aep",
"AETI","American Electric Technologies, Inc.","0.8211","$7.45M","n/a","Energy","Industrial Machinery/Components","https://www.nasdaq.com/symbol/aeti",
"AEL","American Equity Investment Life Holding Company","32.83","$2.97B","2003","Finance","Life Insurance","https://www.nasdaq.com/symbol/ael",
"AXP","American Express Company","106.61","$91.07B","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/axp",
"AFIN","American Finance Trust, Inc.","11.32","$1.2B","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/afin",
"AFG","American Financial Group, Inc.","99.26","$8.86B","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/afg",
"AFGE","American Financial Group, Inc.","25.8","n/a","2014","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/afge",
"AFGH","American Financial Group, Inc.","25.76","n/a","2015","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/afgh",
"AMH","American Homes 4 Rent","22.8","$6.76B","2013","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/amh",
"AMH^D","American Homes 4 Rent","25.05","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/amh^d",
"AMH^E","American Homes 4 Rent","24.72","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/amh^e",
"AMH^F","American Homes 4 Rent","23.567","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/amh^f",
"AMH^G","American Homes 4 Rent","23.77","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/amh^g",
"AMH^H","American Homes 4 Rent","24.57","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/amh^h",
"AIG","American International Group, Inc.","43.01","$38.05B","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/aig",
"AIG.WS","American International Group, Inc.","n/a","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/aig.ws",
"AMID","American Midstream Partners, LP","3.98","$214.19M","2011","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/amid",
"AMNB","American National Bankshares, Inc.","35.5995","$311.12M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/amnb",
"ANAT","American National Insurance Company","153.28","$4.12B","n/a","Finance","Life Insurance","https://www.nasdaq.com/symbol/anat",
"AOBC","American Outdoor Brands Corporation","12.74","$694.84M","n/a","Capital Goods","Ordnance And Accessories","https://www.nasdaq.com/symbol/aobc",
"APEI","American Public Education, Inc.","32.94","$541.01M","2007","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/apei",
"ARL","American Realty Investors, Inc.","13.05","$208.76M","n/a","Finance","Real Estate","https://www.nasdaq.com/symbol/arl",
"ARA","American Renal Associates Holdings, Inc","13.07","$425M","2016","Health Care","Hospital/Nursing Management","https://www.nasdaq.com/symbol/ara",
"AREC","American Resources Corporation","3.9","$69.07M","n/a","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/arec",
"AMRB","American River Bankshares","14","$82.02M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/amrb",
"AMS","American Shared Hospital Services","2.551","$14.58M","n/a","Health Care","Medical Specialities","https://www.nasdaq.com/symbol/ams",
"AMSWA","American Software, Inc.","11.72","$362.81M","n/a","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/amswa",
"AWR","American States Water Company","70.4","$2.59B","n/a","Public Utilities","Water Supply","https://www.nasdaq.com/symbol/awr",
"AMSC","American Superconductor Corporation","16","$342.69M","1991","Consumer Durables","Metal Fabrications","https://www.nasdaq.com/symbol/amsc",
"AMT","American Tower Corporation (REIT)","176.51","$77.75B","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/amt",
"AVD","American Vanguard Corporation","18.37","$556.98M","n/a","Basic Industries","Agricultural Chemicals","https://www.nasdaq.com/symbol/avd",
"AWK","American Water Works","100.38","$18.13B","2008","Public Utilities","Water Supply","https://www.nasdaq.com/symbol/awk",
"AMWD","American Woodmark Corporation","85.17","$1.47B","1986","Basic Industries","Forest Products","https://www.nasdaq.com/symbol/amwd",
"CRMT","America&#39;s Car-Mart, Inc.","84.55","$572.9M","n/a","Consumer Durables","Automotive Aftermarket","https://www.nasdaq.com/symbol/crmt",
